"ref_area.label","source.label","indicator.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",15.006,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",15.087,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",13.162,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",13.372,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",14.438,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",12.149,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",11.016,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",10.045,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",10.214,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",9.826,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",8.567,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",8.188,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - Household Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",7.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",6.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",6.179,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",6.785,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",34.659,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",35.932,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",36.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","HIES - Household Income and Expenditure Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",35.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",24.581,,,,"Data reference period: November"
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",30.481,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",29.504,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",27.937,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",27.676,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",26.772,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",25.323,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",25.381,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",25,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",23.223,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",21.609,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",20.542,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",19.369,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",17.927,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",17.495,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",17.699,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",16.295,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",16.331,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",15.728,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",14.455,,,,
"Taiwan, China","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",14.604,,,,
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",27.912,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",23.263,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","HIES - National Panel Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",13.892,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","HIES - National Panel Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",16.47,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",49.217,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",35.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",28.838,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",35.14,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",29.918,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",25.301,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"Uganda","LFS - National Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",22.821,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",20.217,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 76 years or older, but bounded"
"Uganda","LFS - National Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",33.333,,,,"Age coverage - minimum age: 10 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",41,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",40.708,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",41.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",40.435,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",41.056,,,,"Employment definition: Including subsistence workers | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",40.875,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",39.569,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",37.837,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",38.315,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",41.175,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",41.076,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",38.609,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",39.401,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"Ukraine","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",38.329,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
