"ref_area.label","source.label","indicator.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",14.439,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",14.531,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",14.579,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",14.585,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",14.572,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",14.648,,,
"G20","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",14.857,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",14.638,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",14.528,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",14.79,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",14.521,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",14.413,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",14.296,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",14.015,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",13.679,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",13.628,,,
"ASEAN","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",13.319,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",16.876,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",16.824,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",16.939,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",16.948,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",17.077,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",17.106,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",17.092,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",17.088,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",17.139,,,
"BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",17.537,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",12.02,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",12.038,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",12.05,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",12.076,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",12.05,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",12.115,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",12.075,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",12.005,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",12.062,,,
"World excluding BRICS","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",11.984,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",12.41,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",12.442,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",12.563,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",12.771,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",12.772,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",12.8,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",12.889,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",12.995,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",13.124,,,
"G7","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",13.211,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",10.887,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",10.967,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",11.054,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",11.269,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",11.248,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",11.274,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",11.113,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",11.007,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",11.084,,,
"MENA","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",11.124,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",9.371,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",9.444,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",9.688,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",9.898,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",9.806,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",9.866,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",9.806,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",9.708,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",9.828,,,
"Arab League","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",9.891,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",6.987,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",6.974,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",6.99,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",7.05,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",7.023,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",7.067,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",6.986,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",7,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",6.987,,,
"CARICOM","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",6.969,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2023",15.608,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2022",15.9,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2021",16.151,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2020",16.429,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2019",16.349,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2018",16.478,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2017",16.517,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2016",16.465,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2015",16.383,,,
"European Union 27","ILO - Modelled Estimates","SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%)","2014",16.401,,,
