"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"France","ADM-IR - Records of the CNAM, employees","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",3.02,,"Coverage of occupational injuries: Compensated injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",0.78,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",0.88,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",0.8,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",0.83,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",0.81,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"United Kingdom of Great Britain and Northern Ireland","ADM-IR - Labour Inspectorate Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",0.92,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2023",2.55,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2023",4.62,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2022",2.73,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2022",2.65,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2022",4.9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2022",4.76,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
"Georgia","ADM - Administrative Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2022",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Geographical coverage: Total national, excluding overseas territories | Reference group coverage: Employees"
